@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
86,41.036835,18.629044,11.259376,5.803011,-1.574123,-2.235376,1.35951,-8.496013,43.464931,-35.691433,6.35311,67.620277,49.128357,14.354389,10.915451,527.285706,20.168715,-20.86812,2.292295,1.890341,1.373323,-0.047436,-0.049442,0.006884,0.006495,-0.005301,-5.555959,1.47891,2.948352,2.496098,1.491034,1.302376,618.422363,10.825069,-30.211765,-9.343645,0.172971,0.137091,0.131688,-0.000403,-0.000362,0.000001,0.000002,-0,-0.44175,0.131952,0.029491,0.024122,0.089279,0.038853,252.519913,Spot
94,32.511833,14.39311,9.253714,3.731706,-2.361488,-3.084738,3.808914,36.50761,-61.930988,-27.378529,12.763815,63.473019,44.559425,12.843808,10.104434,1124.571411,18.013397,-14.498436,1.883864,1.258329,0.866922,-0.078231,-0.028664,0.009467,0.0038,-0.006524,-4.009115,2.81487,4.913308,1.863156,1.345228,1.265044,642.922363,10.633881,-21.877953,-7.379517,0.163635,0.122352,0.109246,-0.000763,-0.000286,0.000002,0.000001,-0,-0.395234,0.25408,0.061449,0.022522,0.085485,0.042476,250.547821,Spot
23,19.874712,7.031726,5.797508,5.465609,-1.359653,0.584281,0.47073,-13.228536,15.531739,-6.699827,11.599521,56.130821,19.246159,10.476236,8.72669,958.142883,14.977007,-4.897705,1.292826,0.874588,0.206815,-0.075946,0.000842,0.005881,-0.001425,-0.001657,-1.960599,3.134688,5.808428,1.059502,1.193923,1.102243,493.780304,10.334254,-9.540458,-4.642753,0.149142,0.106955,0.068125,-0.001013,-0.000172,0.000003,0,-0,-0.324222,0.342748,0.098847,0.019248,0.079408,0.046565,232.318909,Spot
21,26.570705,7.57355,1.910722,0.268999,1.156161,0.044421,0.244899,18.016518,98.5215,-5.931827,13.985254,72.280365,25.205143,13.055183,9.604026,462.285706,18.018093,-8.552612,1.721826,1.273729,0.664059,0.062455,-0.019362,-0.008232,0.001339,0.004491,-3.659614,2.774675,4.738821,1.580923,1.40738,1.15045,485.308716,10.697766,-15.872939,-7.320327,0.163191,0.131027,0.112786,0.000375,-0.000298,-0.000002,0.000001,0,-0.407004,0.219468,0.048629,0.022449,0.085429,0.038566,261.428406,Spot
22,31.39666,8.981155,3.973227,1.049504,1.729252,0.923439,-0.505516,-37.887253,-117.828407,-11.904879,14.477178,81.648056,31.527416,13.986786,10.285751,647.619019,19.157742,-12.238918,1.828856,1.642319,1.057684,0.03743,-0.02902,-0.007237,0.00106,0.005036,-4.528859,2.422158,4.316495,1.762402,1.47662,1.219808,523.297363,10.781902,-20.614758,-8.375839,0.167914,0.140431,0.1213,0.000076,-0.000333,-0.000001,0.000001,0,-0.429646,0.165134,0.033541,0.023261,0.087301,0.036366,256.763733,Spot
39,30.856796,11.079918,2.480647,0.924801,0.365123,0.232695,-1.873196,11.867959,25.590908,-14.485365,14.126348,78.234352,35.072094,13.672549,10.253378,667.285706,18.687544,-12.169252,1.903875,1.220686,1.138359,-0.00985,-0.026907,0.000019,0.000723,0.000134,-4.262919,2.666581,4.672266,1.867001,1.434926,1.244781,636.882568,10.727251,-20.129545,-7.960293,0.166175,0.134353,0.116818,-0.000265,-0.000314,0,0.000001,-0,-0.417346,0.203279,0.04391,0.023342,0.086311,0.038865,257.578674,Spot
53,24.865208,9.782188,5.292546,2.917423,-1.056809,-1.349222,-0.944046,15.845072,97.682945,-12.157311,12.986922,66.386826,28.236546,12.186394,9.521994,975.571411,16.757339,-8.107868,1.62116,1.015155,0.339983,-0.050539,-0.013992,0.006738,0.000753,-0.004465,-2.976297,3.110927,5.600546,1.497734,1.297197,1.20911,487.996216,10.541054,-14.324154,-6.216286,0.157465,0.119591,0.095541,-0.000587,-0.000246,0.000002,0.000001,-0,-0.372597,0.287777,0.073727,0.021228,0.082621,0.04325,253.242828,Spot
13,16.481443,6.6569,4.942537,4.110444,-1.016832,-0.30061,1.998172,-14.314055,-81.847214,-2.39608,9.004721,45.972324,13.163112,9.902171,8.237966,236.904755,14.106665,-2.374779,1.124206,0.737724,0.498153,-0.062196,0.001898,0.007111,0.000221,-0.00354,-1.363777,3.010756,5.60287,0.869824,1.159557,1.044317,289.564392,10.249333,-6.23211,-3.857331,0.143495,0.103014,0.058124,-0.000836,-0.000146,0.000003,0,-0,-0.304633,0.35832,0.106788,0.018054,0.076754,0.047487,222.35022,Spot
9,17.92091,7.119906,3.471034,0.955707,0.187347,0.19522,1.289331,-11.163571,-70.271309,2.693166,10.446758,58.855709,11.709863,11.57405,8.148281,26.809525,15.594151,-2.326759,1.215175,0.888788,0.112844,0.044507,-0.004676,-0.003315,0.000668,-0.000501,-1.991119,3.112094,5.677072,0.958544,1.30746,0.994261,302.842804,10.483442,-7.437468,-5.110708,0.150683,0.122589,0.080079,0.000297,-0.000211,-0.000002,0.000001,0,-0.353351,0.298026,0.076137,0.019618,0.080266,0.039034,245.694916,Spot
17,19.467783,6.611375,4.476664,0.00763,1.602991,0.062844,-0.096292,29.700075,48.871845,2.142341,11.681037,69.049004,15.458313,12.343241,8.771104,75.285713,16.341106,-3.126677,1.349045,0.919763,0.145857,0.053357,-0.001132,-0.008627,-0.002115,0.004415,-2.414665,3.201547,5.866606,1.132736,1.362338,1.065917,325.121216,10.561293,-8.90649,-5.779814,0.154938,0.129799,0.088457,0.00015,-0.000233,-0.000002,0.000001,0,-0.373195,0.271845,0.064971,0.020556,0.08195,0.035489,255.321594,Spot
17,18.457327,6.691141,5.050125,0.217826,1.563307,0.720287,-2.261809,-5.400999,18.32375,1.858842,10.820055,65.227615,15.810267,12.028511,8.769413,110.809525,15.91441,-2.542917,1.354178,0.807349,0.001933,0.030283,0.002521,-0.006507,-0.003704,0.004825,-2.16346,3.228288,5.970956,1.146847,1.327446,1.087518,366.3125,10.510777,-7.946549,-5.403632,0.153499,0.125482,0.083191,-0.000064,-0.000217,-0.000001,0.000001,0,-0.362171,0.289452,0.072416,0.020316,0.081002,0.039046,255.086426,Spot
9,15.463779,6.921692,4.098899,1.19367,0.504414,1.548395,-1.283555,-43.33345,-43.600056,1.629123,8.383379,48.953548,11.469033,10.706551,8.144257,261.666656,14.467063,-0.996716,1.1542,0.691594,0.475541,-0.004283,0.003383,-0.000111,-0.001957,0.001029,-1.370253,3.073656,5.748042,0.909937,1.222044,1.036315,284.308716,10.338732,-5.125048,-4.128331,0.145767,0.112967,0.063895,-0.000304,-0.000167,0.000001,0,-0,-0.32263,0.335397,0.093984,0.01857,0.07758,0.043752,236.172974,Spot
11,11.925287,5.641715,1.960421,1.315881,-0.185172,-0.459928,0.996104,26.193686,-6.772582,2.365412,4.812039,27.722767,5.362361,8.712026,7.017687,5.952381,12.536105,0.610818,0.863637,0.813266,0.512946,-0.024097,0.001812,0.003662,0.0011,-0.002152,-0.462575,2.593803,4.74667,0.540429,1.090717,0.892398,69.689392,10.069198,-1.85609,-2.466908,0.133156,0.096658,0.03303,-0.000518,-0.000096,0.000002,0,-0,-0.262844,0.376708,0.116674,0.015856,0.072175,0.047718,192.951721,Spot
14,21.292448,6.999458,3.596653,2.172285,0.149311,2.071037,4.372296,4.172704,-111.367249,1.23052,13.658418,87.181793,13.752231,17.310471,9.113964,108.571426,17.436695,-3.855753,1.376051,1.217097,0.075388,0.053182,0.001436,-0.001802,-0.004426,-0.004153,-2.51776,3.753467,8.467897,1.227968,2.04969,1.353303,354.090912,11.16713,-10.125318,-6.269565,0.190235,0.128053,0.097646,-0.001969,-0.000265,-0.000003,0,0,-0.415933,0.423315,0.155298,0.02955,0.126918,0.070369,315.733612,Spot
58,39.198532,16.376936,11.127786,5.19783,1.225424,-2.034843,-7.207759,-39.795933,157.720963,-32.702553,9.242681,74.770729,35.27689,18.970779,10.389603,485.904755,20.57723,-18.621302,2.327551,1.74436,0.824956,0.090747,-0.053635,-0.006712,0.013302,0.002467,-4.896866,2.837766,5.453141,2.65025,2.091071,1.543696,508.892059,11.439682,-27.75885,-9.137548,0.200869,0.15787,0.131633,-0.001365,-0.000369,-0.000004,0.000001,0,-0.490372,0.33272,0.106669,0.033016,0.126434,0.069793,320.110016,Spot
36,34.066895,7.416905,5.890276,1.27587,1.433462,1.575055,-0.142674,-9.463397,63.769299,-14.583052,15.799463,105.501205,25.230438,20.058064,10.800571,353.904755,20.868517,-13.198378,1.995935,1.771129,1.002405,0.067978,-0.030988,-0.008415,0.002169,0.003264,-4.769469,3.168969,6.860001,1.874129,2.241334,1.549552,673.467773,11.522812,-22.544083,-9.345705,0.203805,0.152454,0.145331,-0.002277,-0.000383,-0.000002,0.000001,0,-0.501591,0.302046,0.094669,0.032231,0.131061,0.066795,347.378906,Spot
12,23.578041,7.01981,3.601735,1.284124,0.208191,1.347249,8.90355,3.131008,-309.729095,4.702199,15.35123,111.505211,15.392694,19.554981,10.333692,87.619049,19.364798,-4.213243,1.548032,1.200959,0.67748,0.010315,0.004367,-0.003409,-0.008965,0.000658,-3.426471,3.860269,8.790465,1.508068,2.249964,1.474746,480.604156,11.456675,-12.121367,-7.908123,0.198009,0.159064,0.114153,-0.003296,-0.000337,0,0.000001,0,-0.471227,0.324478,0.101046,0.028655,0.13157,0.061876,354.49408,Spot
58,31.879122,9.045971,7.210926,2.163714,-0.666738,-0.805467,6.660717,0.833435,-213.707214,-18.420612,14.540886,83.334053,21.737154,17.864319,9.738059,843,19.537142,-12.34198,1.882888,1.54262,0.569811,0.048556,-0.028461,0.000824,0.003277,-0.005383,-3.995319,3.269004,6.63024,1.914334,2.00184,1.482428,519.829529,11.401044,-20.478077,-8.136098,0.194594,0.167128,0.116078,-0.001213,-0.000322,-0.000003,0.000001,0,-0.4778,0.332557,0.100792,0.032075,0.119849,0.064273,284.488586,Spot
64,42.373535,17.967522,9.572948,4.18211,0.651838,-2.742316,3.245483,24.256947,5.732107,-31.72258,7.2812,85.551949,31.19824,20.370928,11.16998,124.952377,22.189997,-20.183538,2.604154,1.939686,1.264261,0.066262,-0.053726,-0.006282,0.010343,0.001653,-5.808101,2.100899,4.105994,2.874304,2.224869,1.609534,533.689392,11.642676,-30.730858,-10.54732,0.207338,0.177727,0.150617,-0.001766,-0.000418,-0.000002,0.000002,0,-0.535682,0.219395,0.060747,0.03399,0.127941,0.06426,337.55481,Spot
58,43.214771,18.258986,7.968739,1.642701,2.831665,-1.300895,-9.103164,-37.270966,99.689705,-27.870424,7.963223,96.793816,33.436577,21.436871,11.781195,649.333313,23.036682,-20.178089,2.746859,2.047488,1.512173,0.059738,-0.052782,-0.01151,0.007844,0.010007,-6.30652,1.54314,4.421111,2.281278,2.336999,1.653648,592.905273,11.730607,-31.484165,-11.306075,0.210936,0.178913,0.162399,-0.002415,-0.000451,-0.000001,0.000002,0,-0.552247,0.150424,0.051987,0.029291,0.132156,0.063435,334.987854,Spot
19,34.484829,8.674534,2.381813,2.2695,2.00457,1.134747,-6.709693,9.25102,81.529793,-8.786847,15.998935,110.397057,28.913359,20.805511,11.425912,435.333344,21.747549,-12.73728,2.16819,1.611909,1.449051,0.01928,-0.027594,-0.007226,-0.00118,0.007537,-5.229151,2.917265,6.443319,2.138672,2.308048,1.596844,846.871216,11.656239,-22.82859,-10.091311,0.205875,0.174735,0.142829,-0.003111,-0.000412,0.000001,0.000001,-0,-0.523439,0.214862,0.063136,0.025734,0.132088,0.060732,348.068817,Spot
8,15.164352,7.752794,2.10974,1.501649,-0.28938,0.200698,-2.140941,5.981611,-76.190445,4.141405,7.466644,54.195576,5.375558,14.45316,7.50924,5.904762,15.443795,0.279443,0.988446,0.845758,0.681143,-0.013045,0.01946,0.003309,-0.004414,-0.001819,-1.153061,3.471929,7.704644,0.781119,1.802875,1.188091,103.172348,11.061122,-4.10323,-4.382673,0.173469,0.14689,0.067166,-0.001461,-0.000155,-0,-0,0,-0.387524,0.413148,0.141186,0.026345,0.107615,0.06026,231.384216,Spot
14,23.799456,6.365877,3.955055,1.822741,-0.753417,2.753952,-2.115478,-37.835064,312.71048,0.588082,13.675043,88.904106,12.661682,17.768208,9.499823,295.476196,18.830431,-4.969025,1.449241,1.343533,0.339996,-0.006117,0.002808,0.003148,-0.007297,-0.004386,-3.13277,3.668402,7.958364,1.369172,2.065835,1.414719,458.630676,11.425593,-12.373862,-7.404838,0.192301,0.16594,0.117518,-0.001791,-0.000295,0,0.000001,0,-0.475758,0.322786,0.094213,0.031568,0.118261,0.057,291.141571,Spot
32,34.90197,8.003984,2.270131,1.843501,-0.655824,0.431618,10.185417,16.875523,-309.698578,-12.117617,14.689988,98.607346,23.536598,20.173656,11.056452,397.952393,21.716312,-13.185658,2.078543,1.820857,1.256284,0.010205,-0.02583,-0.00087,-0.002008,-0.001681,-5.155684,2.815164,6.039643,1.929717,2.25175,1.576404,538.142029,11.67065,-23.231319,-10.045663,0.205524,0.177678,0.153657,-0.002111,-0.000402,0.000001,0.000002,-0,-0.53686,0.196694,0.050896,0.034462,0.125859,0.060592,340.814087,Spot
61,41.843372,17.447304,6.045071,0.622405,1.159611,-2.214765,0.418821,25.011581,-88.256165,-24.11478,8.398403,87.260788,39.205917,21.129272,11.834244,227.476196,23.015459,-18.827913,2.720683,1.925696,1.555893,0.021062,-0.0481,-0.005585,0.005962,0.005245,-6.202272,1.628454,4.267622,2.684098,2.316885,1.650991,602.496216,11.760777,-30.082596,-11.254682,0.210658,0.180094,0.166679,-0.002421,-0.000448,0.000001,0.000002,-0,-0.557431,0.103625,0.042336,0.028989,0.129554,0.062254,337.494232,Spot
28,38.997086,15.535969,5.5682,2.412417,1.965449,-0.332952,-11.9399,-7.082664,328.628418,-18.691751,11.709166,80.743126,50.879608,20.405289,11.653854,1242.904785,22.175491,-16.821594,2.598576,1.57663,1.501374,0.014785,-0.04711,-0.005535,0.007642,0.006597,-5.67658,2.336558,4.539196,3.204984,2.241962,1.626321,821.876892,11.685341,-27.311745,-10.49015,0.207104,0.172737,0.152563,-0.002719,-0.000422,0.000001,0.000002,-0,-0.532405,0.18861,0.053351,0.030981,0.12897,0.06188,343.679291,Spot
28,24.195988,5.174971,3.938779,0.86278,-0.885898,0.889865,-5.137921,-2.826712,262.145569,0.373412,13.409434,91.818352,14.457746,18.43186,10.077953,229.809525,19.37763,-4.818357,1.551709,1.176751,0.585806,-0.053261,0.006747,0.005476,-0.009374,-0.002498,-3.314265,3.748147,8.284498,1.491636,2.161263,1.445337,328.125,11.522079,-12.673909,-7.855552,0.195285,0.161033,0.137804,-0.00237,-0.000322,0.000003,0.000001,-0,-0.494122,0.291418,0.082699,0.032463,0.120067,0.062582,346.73526,Spot
52,31.441814,9.948868,2.208961,1.967103,-1.716162,-0.758436,7.189332,45.296272,-30.576685,-9.70701,13.673256,89.488609,31.581181,19.220383,10.954862,336,20.806562,-10.635252,2.046199,1.310049,1.134295,-0.031628,-0.021785,0.005265,-0.00038,-0.005854,-4.490543,3.242767,6.800637,2.120353,2.186381,1.542325,549.297363,11.610432,-19.831383,-9.196131,0.200905,0.160801,0.154817,-0.002326,-0.000373,0.000002,0.000001,-0,-0.516524,0.245682,0.067308,0.033973,0.123195,0.064505,343.457031,Spot
13,32.2099,11.199992,3.72295,2.981011,-0.762617,0.637732,8.469863,-44.127865,-329.092255,-10.458054,13.806576,76.248398,46.757465,18.464592,10.97606,413.666656,20.429728,-11.780172,2.209749,1.305561,0.938636,-0.001094,-0.038881,0.000999,0.00767,-0.002866,-4.453946,3.148102,6.174699,2.589475,2.071856,1.562315,832.176147,11.539845,-20.670055,-8.889883,0.198546,0.159553,0.13855,-0.002218,-0.000364,0.000001,0.000001,-0,-0.496649,0.281915,0.079733,0.033133,0.122239,0.065416,326.790588,Spot
14,25.970783,8.735343,5.329868,1.927894,0.993543,0.405628,-6.725828,-9.73769,223.248474,-5.333369,14.35627,74.56028,34.485775,16.35014,10.152543,854.619019,18.379494,-7.59129,1.859825,1.124392,0.240173,0.025471,-0.031755,-0.004101,0.007011,0.003071,-3.224389,3.450309,7.018097,2.02749,1.842836,1.508792,814.882568,11.322397,-14.648386,-7.057096,0.1885,0.145865,0.103849,-0.00208,-0.000296,-0.000001,0.000001,0,-0.438214,0.360053,0.113213,0.030233,0.117393,0.065724,309.827789,Spot
22,19.485527,6.016618,5.187454,0.744571,-2.252417,0.096263,0.026951,-25.00029,8.581074,1.573735,10.781948,72.871666,15.472123,16.163237,9.345997,218.142853,17.34856,-2.136967,1.402905,0.867641,0.11693,-0.068771,0.006559,0.010917,-0.004038,-0.008879,-2.153615,3.777892,8.458386,1.283887,1.975658,1.340047,257.655304,11.303786,-8.181741,-6.044774,0.18356,0.146193,0.109167,-0.002143,-0.000244,0.000003,0.000001,-0,-0.43892,0.375395,0.122779,0.029134,0.113629,0.069501,309.797668,Spot
24,20.484047,6.606658,5.579982,0.745205,-1.947324,-0.334155,6.295428,36.822933,5.987842,1.77188,11.660236,71.862793,20.508095,15.451276,9.540576,37.238094,17.284676,-3.199371,1.540285,0.909092,0.105943,-0.014455,-0.012198,0.00571,0.00123,-0.007937,-2.343433,3.61819,7.777904,1.493037,1.849539,1.391174,371.329559,11.241941,-9.242105,-6.042734,0.181711,0.144486,0.098347,-0.001687,-0.000249,0,0.000001,-0,-0.424544,0.389111,0.130261,0.028561,0.112459,0.070553,302.855469,Spot
8,17.467779,8.096437,4.074862,0.202238,0.750147,-0.045065,0.194504,11.583285,-15.015573,3.819337,10.600467,61.662796,15.896673,13.591724,9.017769,71.952377,15.926374,-1.541405,1.353997,0.803906,0.448107,0.044735,-0.018473,-0.004889,0.003659,0.002783,-1.709797,3.4147,7.192237,1.254112,1.613041,1.3845,324.551147,11.045466,-6.422313,-4.880908,0.173048,0.133274,0.070177,-0.00122,-0.000212,-0.000002,0.000001,0,-0.376499,0.425367,0.151166,0.026152,0.10777,0.071176,276.462982,Spot
